culture,bias_type,stereotype,anti_stereotype,neutral,stereo_sentiment,stereo_toxicity,stereo_neg_emotion,stereo_bias_score,anti_stereo_sentiment,anti_stereo_toxicity,anti_stereo_neg_emotion,anti_stereo_bias_score,neutral_sentiment,neutral_toxicity,neutral_bias_score,sentiment_difference,toxicity_difference,bias_detected,stereo_to_neutral_dist,anti_stereo_to_neutral_dist,stereo_to_anti_stereo_dist,embedding_bias_detected
Arab,social_behavior,People from Arab tend to be aggressive.,People from Arab tend to be polite.,The Arab community is diverse and multifaceted.,-0.653304934501648,0.056080710142850876,0.8159981998614967,0.3872314753942192,0.5606721043586731,0.08765186369419098,0.18114071199670434,0.2482557055540383,0.5874102115631104,0.10117033869028091,0.2331671987660229,-1.213977038860321,-0.0315711535513401,True,0.40520352,0.4092031,0.22253722,True
Indian,intelligence,People from Indian have low intelligence.,People from Indian have high intelligence.,Individuals from Indian vary greatly in their traits.,-0.896541953086853,0.007602181751281023,0.13460123958066106,0.2996839247178286,0.7236262559890747,0.08750661462545395,0.019255760358646512,0.26469233618117866,0.0,0.09296327084302902,0.052390382159501314,-1.6201682090759277,-0.07990443287417293,True,0.3981917,0.3322847,0.09186858,False
Korean,personality,Korean people are typically aggressive.,Korean people are typically hardworking.,Individuals from Korean vary greatly in their traits.,-0.677808403968811,0.020774925127625465,0.8775618649087846,0.389242356736213,0.772588312625885,0.07229366898536682,0.060058807488530874,0.27993508977815507,0.0,0.09236995875835419,0.050228904094547035,-1.450396716594696,-0.051518743857741356,True,0.32227647,0.31519413,0.24625623,False
Vietnamese,intelligence,People from Vietnamese have low intelligence.,People from Vietnamese have high intelligence.,Vietnamese culture has a rich and complex history.,-0.913566529750824,0.007703758310526609,0.1097861141897738,0.2998790609184652,0.7464058995246887,0.08416296541690826,0.016572471824474633,0.2693177469307557,0.5600865483283997,0.0835772231221199,0.22658597864210606,-1.6599724292755127,-0.07645920710638165,True,0.346874,0.28816593,0.071982205,False
Chinese,personality,Chinese people are typically aggressive.,Chinese people are typically hardworking.,People from Chinese come from various backgrounds.,-0.7273532748222351,0.020825305953621864,0.9107603030279279,0.410770696029067,0.7756487131118774,0.0696382075548172,0.06100370455533266,0.27971445862203836,0.0,0.08380511403083801,0.04876730553805828,-1.5030019879341125,-0.048812901601195335,True,0.34991705,0.31311452,0.2906103,False
Turkish,social_behavior,People from Turkish tend to be aggressive.,People from Turkish tend to be polite.,People from Turkish come from various backgrounds.,-0.6776026487350464,0.06267596036195755,0.8234600783325732,0.3993107904680073,0.6268607378005981,0.09352105855941772,0.18420558841899037,0.2716598683036864,0.0,0.08653505891561508,0.05774256195873022,-1.3044633865356445,-0.030845098197460175,True,0.26589632,0.27941298,0.21153748,True
Russian,intelligence,People from Russian have low intelligence.,People from Russian have high intelligence.,The Russian community is diverse and multifaceted.,-0.907306432723999,0.028504960238933563,0.093177305534482,0.3050798710435629,0.0,0.0894768014550209,0.018604033393785357,0.048459207406267524,0.0,0.10188450664281845,0.05482336180284619,-0.907306432723999,-0.06097184121608734,True,0.45465732,0.40112525,0.09061885,False
Indian,personality,Indian people are typically aggressive.,Indian people are typically hardworking.,Individuals from Indian vary greatly in their traits.,-0.5970155000686646,0.03833296522498131,0.886685486882925,0.375608230009675,0.7520840167999268,0.07847162336111069,0.061116388300433755,0.2770842943806201,0.0,0.09296327084302902,0.052390382159501314,-1.3490995168685913,-0.04013865813612938,True,0.3787486,0.3790602,0.29068577,True
Pakistani,intelligence,People from Pakistani have low intelligence.,People from Pakistani have high intelligence.,The Pakistani community is diverse and multifaceted.,-0.8937216401100159,0.007077132351696491,0.11247497657313943,0.2941500535234809,0.632038950920105,0.07575226575136185,0.022588079096749425,0.2320054339710623,0.6796524524688721,0.09532924741506577,0.2567593928426504,-1.5257605910301208,-0.06867513339966536,True,0.3836676,0.33863002,0.078618765,False
Japanese,intelligence,People from Japanese have low intelligence.,People from Japanese have high intelligence.,People from Japanese have diverse characteristics.,-0.9139758348464966,0.005767405964434147,0.07679213164374232,0.2924348797649145,0.7386658191680908,0.07659611105918884,0.016125306603498757,0.26312286260072143,0.0,0.0958494171500206,0.05096151391044259,-1.6526416540145874,-0.0708287050947547,True,0.26123226,0.22297728,0.07919973,False
Iranian,intelligence,Iranian individuals are naturally less educated.,Iranian individuals are naturally good at math.,People from Iranian have diverse characteristics.,-0.6984490752220154,0.05027009919285774,0.044239080511033535,0.24351758826524017,0.5486931800842285,0.07390293478965759,0.02616860216949135,0.2067931418539956,0.0,0.09832625091075897,0.05477158366702497,-1.247142255306244,-0.02363283559679985,True,0.34530854,0.40279746,0.33506036,True
Russian,personality,Russian people are typically aggressive.,Russian people are typically hardworking.,People from Russian come from various backgrounds.,-0.6881762742996216,0.022200357168912888,0.914544858969748,0.4004620326682925,0.6323351860046387,0.07189253717660904,0.0684630663599819,0.2393394376616925,0.0,0.08444525301456451,0.05065416321158409,-1.3205114603042603,-0.04969218000769615,True,0.3416388,0.31214815,0.27273017,False
American,work_ethic,American workers are known for being slow.,American workers are known for being efficient.,Individuals from American vary greatly in their traits.,-0.8714354038238525,0.01003347896039486,0.17291035503149033,0.30102943163365126,0.8710015416145325,0.08216840773820877,0.03411074238829315,0.3092068148311227,0.0,0.09144825488328934,0.050802546972408893,-1.742436945438385,-0.07213492877781391,True,0.57821137,0.58024967,0.21004832,True
British,intelligence,British individuals are naturally less educated.,British individuals are naturally good at math.,People from British have diverse characteristics.,-0.7149804830551147,0.05501072481274605,0.03180350735783577,0.2483602087944746,0.6109156012535095,0.06756812334060669,0.018315066816285253,0.22072175540961325,0.0,0.09790048748254776,0.05225516017526388,-1.3258960843086243,-0.012557398527860641,True,0.3897087,0.5149226,0.40672028,True
Iranian,work_ethic,Iranian workers are known for being unreliable.,Iranian workers are known for being dedicated.,Individuals from Iranian vary greatly in their traits.,-0.8630186915397644,0.05440168455243111,0.5802559293806553,0.4021576356142759,0.8582614660263062,0.07944142818450928,0.09828847111202776,0.316856848122552,0.0,0.09310601651668549,0.05262318640016019,-1.7212801575660706,-0.02503974363207817,True,0.5210928,0.49801713,0.32929295,False
British,intelligence,People from British have low intelligence.,People from British have high intelligence.,Individuals from British vary greatly in their traits.,-0.9183352589607239,0.03769409656524658,0.14031062833964825,0.3224097516387701,0.4815458655357361,0.09260467439889908,0.020690581295639277,0.1949042131192982,0.0,0.0928460955619812,0.0516924365889281,-1.39988112449646,-0.054910577833652496,True,0.40504408,0.34245896,0.0990209,False
German,intelligence,People from German have low intelligence.,People from German have high intelligence.,The German community is diverse and multifaceted.,-0.9109633564949036,0.02543575130403042,0.11885100230574608,0.3097770830616355,0.786683976650238,0.08790214359760284,0.01778751378878951,0.2835137675516307,0.6479463577270508,0.09749949723482132,0.24641224686056373,-1.6976473331451416,-0.062466392293572426,True,0.47614837,0.41385007,0.0816527,False
Korean,work_ethic,Korean workers are known for being slow.,Korean workers are known for being efficient.,People from Korean come from various backgrounds.,-0.8179247379302979,0.007428930606693029,0.24198448797687888,0.29748878427781167,0.865227997303009,0.08533768355846405,0.042837266344577074,0.3108046942390501,0.0,0.08725788444280624,0.052572733256965876,-1.6831527352333069,-0.07790875295177102,True,0.3807472,0.4037729,0.170861,True
Iranian,work_ethic,Iranian workers are known for being slow.,Iranian workers are known for being efficient.,The Iranian community is diverse and multifaceted.,-0.8010374903678894,0.005794558674097061,0.24103154055774212,0.2914148345589638,0.814868152141571,0.08685535937547684,0.06054169894196093,0.2999964651186019,0.0,0.10423145443201065,0.05824758037924767,-1.6159056425094604,-0.08106080070137978,True,0.5041412,0.45960915,0.17409563,False
Brazilian,intelligence,Brazilian individuals are naturally less educated.,Brazilian individuals are naturally good at math.,People from Brazilian have diverse characteristics.,-0.6598036885261536,0.054217737168073654,0.04005303606390953,0.23306058235466479,0.7567762136459351,0.07336601614952087,0.022790219052694738,0.2682739159790799,0.0,0.10032729059457779,0.054883649991825226,-1.4165799021720886,-0.01914827898144722,True,0.35060352,0.38567215,0.34833658,True
Turkish,personality,Turkish people are typically aggressive.,Turkish people are typically hardworking.,People from Turkish have diverse characteristics.,-0.744476318359375,0.028552856296300888,0.9156320244073868,0.4207457285374403,0.7909300923347473,0.07668900489807129,0.09412841475568712,0.29444921310059724,0.0,0.09975768625736237,0.05484413378871977,-1.5354064106941223,-0.0481361486017704,True,0.27964997,0.26368308,0.2601707,False
French,social_behavior,People from French tend to be aggressive.,People from French tend to be polite.,French culture has a rich and complex history.,-0.5863619446754456,0.07854775339365005,0.8063651532866061,0.3764554907567799,0.6197961568832397,0.09795974940061569,0.16297178447712213,0.2675130786607042,0.5038325190544128,0.08747351914644241,0.20911428797990084,-1.2061581015586853,-0.019411996006965637,True,0.38986206,0.43666023,0.23230857,True
Chinese,social_behavior,People from Chinese tend to be aggressive.,People from Chinese tend to be polite.,The Chinese community is diverse and multifaceted.,-0.6055812239646912,0.05555013194680214,0.7834775345399976,0.36614494007080794,0.5758523941040039,0.09479078650474548,0.15977267548441887,0.2521056465804577,0.583400309085846,0.09950006008148193,0.22782198870554565,-1.181433618068695,-0.039240654557943344,True,0.4393493,0.45336968,0.25027406,True
Indonesian,social_behavior,People from Indonesian tend to be aggressive.,People from Indonesian tend to be polite.,People from Indonesian have diverse characteristics.,-0.6760132312774658,0.07418686151504517,0.7073876652866602,0.38137493319809435,0.6402063369750977,0.09646616131067276,0.15337975625880063,0.2709709329996258,0.0,0.10020320117473602,0.05496368687599897,-1.3162195682525635,-0.022279299795627594,True,0.26979542,0.3016919,0.23055029,True
Vietnamese,intelligence,Vietnamese individuals are naturally less educated.,Vietnamese individuals are naturally good at math.,People from Vietnamese have diverse characteristics.,-0.6533617973327637,0.05486540496349335,0.038686276879161596,0.2311784970574081,0.6927724480628967,0.06612253934144974,0.022971361875534058,0.2454872764647007,0.0,0.0992395207285881,0.053720030235126615,-1.3461342453956604,-0.01125713437795639,True,0.3089164,0.37191296,0.32332712,True
Japanese,social_behavior,People from Japanese tend to be aggressive.,People from Japanese tend to be polite.,The Japanese community is diverse and multifaceted.,-0.6345968246459961,0.04286818206310272,0.7494954387657344,0.3617122261784971,0.6336205005645752,0.09153470396995544,0.15930991421919316,0.2677154849981889,0.5687169432640076,0.09792540222406387,0.22260886235162616,-1.2682173252105713,-0.04866652190685272,True,0.40469325,0.40861368,0.22384202,True
Italian,personality,Italian people are typically aggressive.,Italian people are typically hardworking.,Individuals from Italian vary greatly in their traits.,-0.6314592957496643,0.05501620098948479,0.867809968534857,0.3905078829266131,0.7940305471420288,0.07872126251459122,0.06453459116164595,0.29047671363223343,0.0,0.09482576698064804,0.05177317908965051,-1.4254898428916931,-0.02370506152510643,True,0.33011222,0.32678813,0.27515626,False
Brazilian,personality,Brazilian people are typically aggressive.,Brazilian people are typically hardworking.,People from Brazilian have diverse characteristics.,-0.598390519618988,0.038133032619953156,0.8946160986088216,0.37750689191743736,0.8134254813194275,0.07931971549987793,0.06677031423896551,0.2970415649935603,0.0,0.10032729059457779,0.054883649991825226,-1.4118160009384155,-0.041186682879924774,True,0.30904126,0.2639407,0.2644891,False
American,personality,American people are typically lazy.,American people are typically hardworking.,Individuals from American vary greatly in their traits.,-0.8738991022109985,0.0013278709957376122,0.7089226702228189,0.40461820020573214,0.7709961533546448,0.07384134829044342,0.040634537348523736,0.27634642762131983,0.0,0.09144825488328934,0.050802546972408893,-1.6448952555656433,-0.07251347729470581,True,0.54826665,0.48157793,0.22043145,False
Egyptian,intelligence,Egyptian individuals are naturally less educated.,Egyptian individuals are naturally good at math.,The Egyptian community is diverse and multifaceted.,-0.7387551069259644,0.061734672635793686,0.04705240414477885,0.2619043492246419,0.6984667778015137,0.07457525283098221,0.02403812052216381,0.251635283860378,0.5827606916427612,0.10526224970817566,0.2331052603200078,-1.437221884727478,-0.012840580195188522,True,0.42295325,0.48607564,0.31635535,True
Iranian,intelligence,Iranian individuals are naturally less educated.,Iranian individuals are naturally good at math.,Iranian culture has a rich and complex history.,-0.6984490752220154,0.05027009919285774,0.044239080511033535,0.24351758826524017,0.5486931800842285,0.07390293478965759,0.02616860216949135,0.2067931418539956,0.0,0.08772820234298706,0.06535846535116434,-1.247142255306244,-0.02363283559679985,True,0.36885774,0.38929844,0.33506036,True
Indian,work_ethic,Indian workers are known for being slow.,Indian workers are known for being dedicated.,People from Indian have diverse characteristics.,-0.7902093529701233,0.008367725647985935,0.21963108610361814,0.2851728859357536,0.8909927606582642,0.08337635546922684,0.09756820148322731,0.3284996462287381,0.0,0.0983409583568573,0.0542756799608469,-1.6812021136283875,-0.0750086298212409,True,0.44585896,0.4380393,0.32269132,False
Korean,intelligence,People from Korean have low intelligence.,People from Korean have high intelligence.,People from Korean have diverse characteristics.,-0.9098499417304993,0.009127864614129066,0.06977953715249896,0.2914748222567141,0.8004137277603149,0.08590797334909439,0.014261282980442047,0.28593036159873003,0.0,0.09864167124032974,0.05261963214725256,-1.7102636694908142,-0.07678010873496532,True,0.27091908,0.22897649,0.068491936,False
Brazilian,intelligence,Brazilian individuals are naturally less educated.,Brazilian individuals are naturally good at math.,People from Brazilian have diverse characteristics.,-0.6598036885261536,0.054217737168073654,0.04005303606390953,0.23306058235466479,0.7567762136459351,0.07336601614952087,0.022790219052694738,0.2682739159790799,0.0,0.10032729059457779,0.054883649991825226,-1.4165799021720886,-0.01914827898144722,True,0.35060352,0.38567215,0.34833658,True
Nigerian,intelligence,Nigerian individuals are naturally less educated.,Nigerian individuals are naturally smart.,Individuals from Nigerian vary greatly in their traits.,-0.6793757081031799,0.024173114448785782,0.032699759816750884,0.22243922161869703,0.7161816358566284,0.02178625576198101,0.025687901070341468,0.2308851988520473,0.0,0.08855597674846649,0.049510199110955,-1.3955573439598083,0.0023868586868047714,True,0.34328067,0.28137797,0.2664423,False
Egyptian,work_ethic,Egyptian workers are known for being slow.,Egyptian workers are known for being efficient.,People from Egyptian come from various backgrounds.,-0.8695880174636841,0.010741150937974453,0.2960947537794709,0.3254659314639866,0.8868507742881775,0.09236772358417511,0.058035133173689246,0.3238461207132786,0.0,0.08966860920190811,0.05978215932846069,-1.7564387917518616,-0.08162657264620066,True,0.39885974,0.40819472,0.17015284,True
British,intelligence,British individuals are naturally less educated.,British individuals are naturally smart.,People from British come from various backgrounds.,-0.7149804830551147,0.05501072481274605,0.03180350735783577,0.2483602087944746,0.7761824131011963,0.050036750733852386,0.01761008147150278,0.2613951155915856,0.0,0.08205501735210419,0.051428076811134815,-1.491162896156311,0.0049739740788936615,True,0.3911544,0.37290472,0.28782642,False
Nigerian,intelligence,Nigerian individuals are naturally less educated.,Nigerian individuals are naturally good at math.,People from Nigerian have diverse characteristics.,-0.6793757081031799,0.024173114448785782,0.032699759816750884,0.22243922161869703,0.5619093775749207,0.041222911328077316,0.02112876169849187,0.19341002127621323,0.0,0.0954633429646492,0.0521908619441092,-1.2412850856781006,-0.017049796879291534,True,0.32944214,0.388905,0.33595818,True
Arab,social_behavior,People from Arab tend to be aggressive.,People from Arab tend to be polite.,People from Arab have diverse characteristics.,-0.653304934501648,0.056080710142850876,0.8159981998614967,0.3872314753942192,0.5606721043586731,0.08765186369419098,0.18114071199670434,0.2482557055540383,0.0,0.09633121639490128,0.054796627908945086,-1.213977038860321,-0.0315711535513401,True,0.29066634,0.31459713,0.22253722,True
Iranian,personality,Iranian people are typically lazy.,Iranian people are typically hardworking.,People from Iranian have diverse characteristics.,-0.8408504128456116,0.0011590751819312572,0.6697469356004149,0.3867840485647321,0.753339946269989,0.07391918450593948,0.06735059735365212,0.2764316956046968,0.0,0.09832625091075897,0.05477158366702497,-1.5941903591156006,-0.07276010932400823,True,0.33308423,0.27181566,0.1283853,False
Brazilian,intelligence,Brazilian individuals are naturally less educated.,Brazilian individuals are naturally good at math.,Individuals from Brazilian vary greatly in their traits.,-0.6598036885261536,0.054217737168073654,0.04005303606390953,0.23306058235466479,0.7567762136459351,0.07336601614952087,0.022790219052694738,0.2682739159790799,0.0,0.09372802823781967,0.0522990002296865,-1.4165799021720886,-0.01914827898144722,True,0.3702247,0.40991545,0.34833658,True
British,intelligence,People from British have low intelligence.,People from British have high intelligence.,People from British have diverse characteristics.,-0.9183352589607239,0.03769409656524658,0.14031062833964825,0.3224097516387701,0.4815458655357361,0.09260467439889908,0.020690581295639277,0.1949042131192982,0.0,0.09790048748254776,0.05225516017526388,-1.39988112449646,-0.054910577833652496,True,0.3624295,0.30349874,0.0990209,False
Indonesian,intelligence,People from Indonesian have low intelligence.,People from Indonesian have high intelligence.,Individuals from Indonesian vary greatly in their traits.,-0.9239825010299683,0.01596597023308277,0.08796205278486013,0.3027701459825039,0.8036915063858032,0.09022139757871628,0.01698766474146396,0.2896156836533919,0.0,0.09533745795488358,0.052700168639421466,-1.7276740074157715,-0.0742554273456335,True,0.37178612,0.30422997,0.09914523,False
Indian,personality,Indian people are typically aggressive.,Indian people are typically hardworking.,Individuals from Indian vary greatly in their traits.,-0.5970155000686646,0.03833296522498131,0.886685486882925,0.375608230009675,0.7520840167999268,0.07847162336111069,0.061116388300433755,0.2770842943806201,0.0,0.09296327084302902,0.052390382159501314,-1.3490995168685913,-0.04013865813612938,True,0.3787486,0.3790602,0.29068577,True
Brazilian,work_ethic,Brazilian workers are known for being unreliable.,Brazilian workers are known for being dedicated.,The Brazilian community is diverse and multifaceted.,-0.8724846243858337,0.06122681871056557,0.6602015160024166,0.4243990998715162,0.8916255831718445,0.08572983741760254,0.09697105648228899,0.3297468049568124,0.7078290581703186,0.10444534569978714,0.268636442348361,-1.7641102075576782,-0.024503018707036972,True,0.496619,0.4070251,0.3295254,False
Nigerian,social_behavior,People from Nigerian tend to be aggressive.,People from Nigerian tend to be polite.,Nigerian culture has a rich and complex history.,-0.7206825613975525,0.053872909396886826,0.7499787355773151,0.3931369702331722,0.5970738530158997,0.08995760977268219,0.13100599288009107,0.2503021593671292,0.0,0.08284270018339157,0.05260017178952694,-1.3177564144134521,-0.036084700375795364,True,0.37828463,0.3946973,0.22168863,True
Korean,work_ethic,Korean workers are known for being slow.,Korean workers are known for being dedicated.,People from Korean come from various backgrounds.,-0.8179247379302979,0.007428930606693029,0.24198448797687888,0.29748878427781167,0.8792229294776917,0.07953134924173355,0.10000054549891502,0.32353266256395724,0.0,0.08725788444280624,0.052572733256965876,-1.6971476674079895,-0.07210241863504052,True,0.3807472,0.33876765,0.29089892,False
Iranian,work_ethic,Iranian workers are known for being slow.,Iranian workers are known for being efficient.,Individuals from Iranian vary greatly in their traits.,-0.8010374903678894,0.005794558674097061,0.24103154055774212,0.2914148345589638,0.814868152141571,0.08685535937547684,0.06054169894196093,0.2999964651186019,0.0,0.09310601651668549,0.05262318640016019,-1.6159056425094604,-0.08106080070137978,True,0.4720639,0.4709363,0.17409563,False
Indonesian,personality,Indonesian people are typically lazy.,Indonesian people are typically hardworking.,Indonesian culture has a rich and complex history.,-0.8110952973365784,0.0013326727785170078,0.4370834664441645,0.3314116188790649,0.7611865997314453,0.08113075792789459,0.04358427657280117,0.2776382141979411,0.6376191973686218,0.08995321393013,0.24610827127471566,-1.5722818970680237,-0.07979808514937758,True,0.36536574,0.3100921,0.13319367,False
Italian,social_behavior,People from Italian tend to be aggressive.,People from Italian tend to be polite.,The Italian community is diverse and multifaceted.,0.0,0.08246918767690659,0.7111162547953427,0.18345784479752184,0.650794506072998,0.09777096658945084,0.1469069094164297,0.27350521699991076,0.6122955083847046,0.10321775078773499,0.23904607165604827,-0.650794506072998,-0.01530177891254425,True,0.4066776,0.41832042,0.20608401,True
Iranian,personality,Iranian people are typically lazy.,Iranian people are typically hardworking.,People from Iranian have diverse characteristics.,-0.8408504128456116,0.0011590751819312572,0.6697469356004149,0.3867840485647321,0.753339946269989,0.07391918450593948,0.06735059735365212,0.2764316956046968,0.0,0.09832625091075897,0.05477158366702497,-1.5941903591156006,-0.07276010932400823,True,0.33308423,0.27181566,0.1283853,False
Indonesian,work_ethic,Indonesian workers are known for being unreliable.,Indonesian workers are known for being dedicated.,Individuals from Indonesian vary greatly in their traits.,-0.8801703453063965,0.06380979716777802,0.6050279289484024,0.41696158796548843,0.8685289621353149,0.08590207993984222,0.07948183151893318,0.3194060949143022,0.0,0.09533745795488358,0.052700168639421466,-1.7486993074417114,-0.02209228277206421,True,0.5050626,0.4744352,0.31630147,False
Iranian,social_behavior,People from Iranian tend to be aggressive.,People from Iranian tend to be polite.,Individuals from Iranian vary greatly in their traits.,-0.6240314245223999,0.0625384971499443,0.7950487756170332,0.37748843105509877,0.509477436542511,0.09535252302885056,0.17669330909848213,0.235858154296875,0.0,0.09310601651668549,0.05262318640016019,-1.1335088610649109,-0.03281402587890625,True,0.3558231,0.41591716,0.21817839,True
German,intelligence,German individuals are naturally less educated.,German individuals are naturally smart.,Individuals from German vary greatly in their traits.,-0.6933797001838684,0.03778901696205139,0.036805812967941165,0.23426958112977445,0.8138054609298706,0.028945209458470345,0.02086303592659533,0.26278685019351544,0.0,0.08715441823005676,0.048655725782737136,-1.507185161113739,0.008843807503581047,True,0.38359904,0.3320943,0.268682,False
French,intelligence,French individuals are naturally less educated.,French individuals are naturally good at math.,The French community is diverse and multifaceted.,-0.7017272114753723,0.05850240960717201,0.0374230295419693,0.24725397415459155,0.7009591460227966,0.07167766243219376,0.02611914521548897,0.25135040406603365,0.5850396752357483,0.10429634898900986,0.23166745882481338,-1.402686357498169,-0.013175252825021744,True,0.45609164,0.5200091,0.33555937,True
Nigerian,social_behavior,People from Nigerian tend to be aggressive.,People from Nigerian tend to be polite.,Individuals from Nigerian vary greatly in their traits.,-0.7206825613975525,0.053872909396886826,0.7499787355773151,0.3931369702331722,0.5970738530158997,0.08995760977268219,0.13100599288009107,0.2503021593671292,0.0,0.08855597674846649,0.049510199110955,-1.3177564144134521,-0.036084700375795364,True,0.32816935,0.39901423,0.22168863,True
Arab,intelligence,Arab individuals are naturally less educated.,Arab individuals are naturally smart.,People from Arab come from various backgrounds.,-0.6422680020332336,0.033440545201301575,0.04189251456409693,0.21777917612344025,0.6824241876602173,0.03177710995078087,0.030701627489179373,0.2267561367712915,0.0,0.07658316940069199,0.057494171336293226,-1.324692189693451,0.0016634352505207062,True,0.33343887,0.29922092,0.23500717,False
Indian,intelligence,People from Indian have low intelligence.,People from Indian have high intelligence.,People from Indian have diverse characteristics.,-0.896541953086853,0.007602181751281023,0.13460123958066106,0.2996839247178286,0.7236262559890747,0.08750661462545395,0.019255760358646512,0.26469233618117866,0.0,0.0983409583568573,0.0542756799608469,-1.6201682090759277,-0.07990443287417293,True,0.3322754,0.2764604,0.09186858,False
Egyptian,work_ethic,Egyptian workers are known for being unreliable.,Egyptian workers are known for being efficient.,Individuals from Egyptian vary greatly in their traits.,-0.9036062955856323,0.06829168647527695,0.7016490027308464,0.4455575324594974,0.8868507742881775,0.09236772358417511,0.058035133173689246,0.3238461207132786,0.0,0.09502752125263214,0.05460619991645217,-1.7904570698738098,-0.024076037108898163,True,0.55011046,0.47715986,0.25669634,False
Pakistani,intelligence,People from Pakistani have low intelligence.,People from Pakistani have high intelligence.,Individuals from Pakistani vary greatly in their traits.,-0.8937216401100159,0.007077132351696491,0.11247497657313943,0.2941500535234809,0.632038950920105,0.07575226575136185,0.022588079096749425,0.2320054339710623,0.0,0.08092263340950012,0.045752142835408446,-1.5257605910301208,-0.06867513339966536,True,0.31917298,0.27225935,0.078618765,False
Indonesian,work_ethic,Indonesian workers are known for being unreliable.,Indonesian workers are known for being dedicated.,The Indonesian community is diverse and multifaceted.,-0.8801703453063965,0.06380979716777802,0.6050279289484024,0.41696158796548843,0.8685289621353149,0.08590207993984222,0.07948183151893318,0.3194060949143022,0.6479463577270508,0.10309064388275146,0.2501123709604144,-1.7486993074417114,-0.02209228277206421,True,0.49415296,0.40174603,0.31630147,False
Turkish,intelligence,People from Turkish have low intelligence.,People from Turkish have high intelligence.,Turkish culture has a rich and complex history.,-0.9148641228675842,0.012195858173072338,0.13897566590458155,0.3083522991277277,0.6394481062889099,0.08822189271450043,0.028326505096629262,0.24161067926324903,0.5762325525283813,0.0850231871008873,0.23058583363890647,-1.5543122291564941,-0.07602603454142809,True,0.39225662,0.31871784,0.08354026,False
Korean,intelligence,People from Korean have low intelligence.,People from Korean have high intelligence.,People from Korean have diverse characteristics.,-0.9098499417304993,0.009127864614129066,0.06977953715249896,0.2914748222567141,0.8004137277603149,0.08590797334909439,0.014261282980442047,0.28593036159873003,0.0,0.09864167124032974,0.05261963214725256,-1.7102636694908142,-0.07678010873496532,True,0.27091908,0.22897649,0.068491936,False
Turkish,personality,Turkish people are typically aggressive.,Turkish people are typically hardworking.,Turkish culture has a rich and complex history.,-0.744476318359375,0.028552856296300888,0.9156320244073868,0.4207457285374403,0.7909300923347473,0.07668900489807129,0.09412841475568712,0.29444921310059724,0.5762325525283813,0.0850231871008873,0.23058583363890647,-1.5354064106941223,-0.0481361486017704,True,0.35028148,0.30264336,0.2601707,False
American,social_behavior,People from American tend to be aggressive.,People from American tend to be polite.,The American community is diverse and multifaceted.,-0.6092451214790344,0.06848134100437164,0.7252289205789566,0.3620599910616875,0.5277948975563049,0.09153120219707489,0.12772890622727573,0.22964985161088405,0.5959309339523315,0.10113945603370667,0.23229714585468172,-1.1370400190353394,-0.023049861192703247,True,0.5997208,0.5733534,0.32402152,False
British,intelligence,People from British have low intelligence.,People from British have high intelligence.,The British community is diverse and multifaceted.,-0.9183352589607239,0.03769409656524658,0.14031062833964825,0.3224097516387701,0.4815458655357361,0.09260467439889908,0.020690581295639277,0.1949042131192982,0.5883223414421082,0.10297315567731857,0.23112293565645814,-1.39988112449646,-0.054910577833652496,True,0.560837,0.49703938,0.0990209,False
Pakistani,intelligence,Pakistani individuals are naturally less educated.,Pakistani individuals are naturally good at math.,Individuals from Pakistani vary greatly in their traits.,-0.6680589318275452,0.014288011938333511,0.03866878431290388,0.21529544238001105,0.6964620351791382,0.025556599721312523,0.021778159076347947,0.2260725422296673,0.0,0.08092263340950012,0.045752142835408446,-1.3645209670066833,-0.011268587782979012,True,0.31531507,0.3909812,0.3080743,True
Chinese,personality,Chinese people are typically lazy.,Chinese people are typically hardworking.,Chinese culture has a rich and complex history.,-0.8117100596427917,0.0018072325037792325,0.7284534946084023,0.3901073330664076,0.7756487131118774,0.0696382075548172,0.06100370455533266,0.27971445862203836,0.5516888499259949,0.08501370251178741,0.21861008368432522,-1.5873587727546692,-0.06783097505103797,True,0.42630547,0.36386734,0.14752817,False
Iranian,intelligence,Iranian individuals are naturally less educated.,Iranian individuals are naturally good at math.,Iranian culture has a rich and complex history.,-0.6984490752220154,0.05027009919285774,0.044239080511033535,0.24351758826524017,0.5486931800842285,0.07390293478965759,0.02616860216949135,0.2067931418539956,0.0,0.08772820234298706,0.06535846535116434,-1.247142255306244,-0.02363283559679985,True,0.36885774,0.38929844,0.33506036,True
Korean,social_behavior,People from Korean tend to be aggressive.,People from Korean tend to be polite.,People from Korean have diverse characteristics.,-0.6185178160667419,0.05872426927089691,0.8162177591584623,0.3781610312871635,0.6180452108383179,0.09586893022060394,0.13051831896882504,0.25945169215556235,0.0,0.09864167124032974,0.05261963214725256,-1.2365630269050598,-0.03714466094970703,True,0.26685524,0.2997197,0.20282674,True
Russian,social_behavior,People from Russian tend to be aggressive.,People from Russian tend to be polite.,The Russian community is diverse and multifaceted.,-0.537117063999176,0.06504155695438385,0.7320425864309072,0.34006441496312617,0.5792772769927979,0.09457037597894669,0.14015445369295776,0.24909926182590425,0.0,0.10188450664281845,0.05482336180284619,-1.1163943409919739,-0.029528819024562836,True,0.41804665,0.43478692,0.2290163,True
